iso_code,Location,Date,Total cases,New cases,Total deaths,New deaths,Total tests,Total vaccinations
IDN,Indonesia,2020/12/29,727122,7903,21703,251,4788286,
IDN,Indonesia,2020/12/30,735124,8002,21944,241,4875480,
IDN,Indonesia,2020/12/31,743198,8074,22138,194,4912745,
IDN,Indonesia,2021/01/01,751270,8072,22329,191,4940146,
IDN,Indonesia,2021/01/02,758473,7203,22555,226,4964525,
IDN,Indonesia,2021/01/03,765350,6877,22734,179,4992303,
IDN,Indonesia,2021/01/04,772103,6753,22911,177,5022974,
IDN,Indonesia,2021/01/05,779548,7445,23109,198,5061283,
IDN,Indonesia,2021/01/06,788402,8854,23296,187,5106017,
IDN,Indonesia,2021/01/07,797723,9321,23520,224,5150808,
IDN,Indonesia,2021/01/08,808340,10617,23753,233,5193413,
IDN,Indonesia,2021/01/09,818386,10046,23947,194,5232921,
IDN,Indonesia,2021/01/10,828026,9640,24129,182,5264664,
IDN,Indonesia,2021/01/11,836718,8692,24343,214,,
IDN,Indonesia,2021/01/12,846765,10047,24645,302,5292612,0
IDN,Indonesia,2021/01/13,858043,11278,24951,306,5333160,
IDN,Indonesia,2021/01/14,869600,11557,25246,295,5380137,
IDN,Indonesia,2021/01/15,882418,12818,25484,238,5426234,
IDN,Indonesia,2021/01/16,896642,14224,25767,283,5475700,
IDN,Indonesia,2021/01/17,907929,11287,25987,220,5555428,
IDN,Indonesia,2021/01/18,917015,9086,26282,295,5587809,
IDN,Indonesia,2021/01/19,927380,10365,26590,308,5631280,
IDN,Indonesia,2021/01/20,939948,12568,26857,267,5675028,
IDN,Indonesia,2021/01/21,951651,11703,27203,346,,
IDN,Indonesia,2021/01/22,965283,13632,27453,250,5770517,132000
IDN,Indonesia,2021/01/23,977474,12191,27664,211,5813504,
IDN,Indonesia,2021/01/24,989262,11788,27835,171,5848960,149242
IDN,Indonesia,2021/01/25,999256,9994,28132,297,5883540,161959
IDN,Indonesia,2021/01/26,1012350,13094,28468,336,5931637,245685
IDN,Indonesia,2021/01/27,1024298,11948,28855,387,5978128,308003
IDN,Indonesia,2021/01/28,1037993,13695,29331,476,6032242,373786
IDN,Indonesia,2021/01/29,1051795,13802,29518,187,6084661,416299
IDN,Indonesia,2021/01/30,1066313,14518,29728,210,6125290,502955
IDN,Indonesia,2021/01/31,1078314,12001,29998,270,6158452,515681
IDN,Indonesia,2021/02/01,1089308,10994,30277,279,6190345,574938
IDN,Indonesia,2021/02/02,1099687,10379,30581,304,6233289,648259
IDN,Indonesia,2021/02/03,1111671,11984,30770,189,6280182,717647
IDN,Indonesia,2021/02/04,1123105,11434,31001,231,,796819
IDN,Indonesia,2021/02/05,1134854,11749,31202,201,6366581,865609
IDN,Indonesia,2021/02/06,1147010,12156,31393,191,,914303
IDN,Indonesia,2021/02/07,1157837,10827,31556,163,,923449
IDN,Indonesia,2021/02/08,1166079,8242,31763,207,6473598,985855
IDN,Indonesia,2021/02/09,1174779,8700,31976,213,,1066860
IDN,Indonesia,2021/02/10,1183555,8776,32167,191,6553179,1248797
IDN,Indonesia,2021/02/11,1191990,8435,32381,214,,1362791
IDN,Indonesia,2021/02/12,1201859,9869,32656,275,6626984,
IDN,Indonesia,2021/02/13,1210703,8844,32936,280,,1475812
IDN,Indonesia,2021/02/14,1217468,6765,33183,247,6676123,1494325
IDN,Indonesia,2021/02/15,1223930,6462,33367,184,6695764,1578720
IDN,Indonesia,2021/02/16,1233959,10029,33596,229,6721920,1658110
IDN,Indonesia,2021/02/17,1243646,9687,33788,192,6731911,1747267
IDN,Indonesia,2021/02/18,1252685,9039,33969,181,6767226,1787976
IDN,Indonesia,2021/02/19,1263299,10614,34152,183,6839040,
IDN,Indonesia,2021/02/20,1271353,8054,34316,164,6871210,1956725
IDN,Indonesia,2021/02/21,1278653,7300,34489,173,6900519,
IDN,Indonesia,2021/02/22,1288833,10180,34691,202,6943792,
IDN,Indonesia,2021/02/23,1298608,9775,35014,323,6999368,2059871
IDN,Indonesia,2021/02/24,1306141,7533,35254,240,7051844,2188788
IDN,Indonesia,2021/02/25,1314634,8493,35518,264,7101863,2315665
IDN,Indonesia,2021/02/26,1322866,8232,35786,268,7141629,2449451
IDN,Indonesia,2021/02/27,1329074,6208,35981,195,7173023,2598535
IDN,Indonesia,2021/02/28,1334634,5560,36166,185,7194252,2690163
IDN,Indonesia,2021/03/01,1341314,6680,36325,159,7213192,
IDN,Indonesia,2021/03/02,1347026,5712,36518,193,7243182,3023348
IDN,Indonesia,2021/03/03,1353834,6808,36721,203,7290849,3386351
IDN,Indonesia,2021/03/04,1361098,7264,36897,176,7329345,
IDN,Indonesia,2021/03/05,1368069,6971,37026,129,,3528152
IDN,Indonesia,2021/03/06,1373836,5767,37154,128,7420374,
IDN,Indonesia,2021/03/07,1379662,5826,37266,112,7423376,4022544
IDN,Indonesia,2021/03/08,1386556,6894,37547,281,,
IDN,Indonesia,2021/03/09,1392945,6389,37757,210,,
IDN,Indonesia,2021/03/10,1398578,5633,37932,175,,4837576
IDN,Indonesia,2021/03/11,1403722,5144,38049,117,,4991674
IDN,Indonesia,2021/03/12,1410134,6412,38229,180,,5108536
IDN,Indonesia,2021/03/13,1414741,4607,38329,100,,5440432
IDN,Indonesia,2021/03/14,1419455,4714,38426,97,,5480346
IDN,Indonesia,2021/03/15,1425044,5589,38573,147,7781193,5739648
IDN,Indonesia,2021/03/16,1430458,5414,38753,180,,6185700
IDN,Indonesia,2021/03/17,1437283,6825,38915,162,,6581388
IDN,Indonesia,2021/03/18,1443853,6570,39142,227,,6787283
IDN,Indonesia,2021/03/19,1450132,6279,39339,197,,7346148
IDN,Indonesia,2021/03/20,1455788,5656,39447,108,,7835357
IDN,Indonesia,2021/03/21,1460184,4396,39550,103,,7879881
IDN,Indonesia,2021/03/22,1465928,5744,39711,161,8076608,8226632
IDN,Indonesia,2021/03/23,1471225,5297,39865,154,,9330853
IDN,Indonesia,2021/03/24,1476452,5227,39983,118,8176521,
IDN,Indonesia,2021/03/25,1482559,6107,40081,98,8229683,9745646
IDN,Indonesia,2021/03/26,1487541,4982,40166,85,,10412824
IDN,Indonesia,2021/03/27,1492002,4461,40364,198,8327183,10425690
IDN,Indonesia,2021/03/28,1496085,4083,40449,85,8357821,10766490
IDN,Indonesia,2021/03/29,1501093,5008,40581,132,8396863,
IDN,Indonesia,2021/03/30,1505775,4682,40754,173,8445150,
IDN,Indonesia,2021/03/31,1511712,5937,40858,104,8490864,11674871
IDN,Indonesia,2021/04/01,1517854,6142,41054,196,8545630,12226028
IDN,Indonesia,2021/04/02,1523179,5325,41151,97,8587036,12292491
IDN,Indonesia,2021/04/03,1527524,4345,41242,91,8623081,
IDN,Indonesia,2021/04/04,1534255,6731,41669,427,8656962,12649124
IDN,Indonesia,2021/04/05,1537967,3712,41815,146,8695309,
IDN,Indonesia,2021/04/06,1542516,4549,41977,162,8745068,13452610
IDN,Indonesia,2021/04/07,1547376,4860,42064,87,8798525,
IDN,Indonesia,2021/04/08,1552880,5504,42227,163,8852778,14071485
IDN,Indonesia,2021/04/09,1558145,5265,42348,121,8900958,
IDN,Indonesia,2021/04/10,1562868,4723,42443,95,8944665,15081949
IDN,Indonesia,2021/04/11,1566995,4127,42530,87,8975583,
IDN,Indonesia,2021/04/12,1571824,4829,42656,126,9010017,15602574
IDN,Indonesia,2021/04/13,1577526,5702,42782,126,9060658,15811449
IDN,Indonesia,2021/04/14,1583182,5656,42906,124,9104944,16008243
IDN,Indonesia,2021/04/15,1589359,6177,43073,167,,16498726
IDN,Indonesia,2021/04/16,1594722,5363,43196,123,,
IDN,Indonesia,2021/04/17,1599763,5041,43328,132,,16692353
IDN,Indonesia,2021/04/18,1604348,4585,43424,96,9280005,
IDN,Indonesia,2021/04/19,1609300,4952,43567,143,9317272,17024955
IDN,Indonesia,2021/04/20,1614849,5549,43777,210,9365379,17275001
IDN,Indonesia,2021/04/21,1620569,5720,44007,230,9412427,17644225
IDN,Indonesia,2021/04/22,1626812,6243,44172,165,9468108,17920908
IDN,Indonesia,2021/04/23,1632248,5436,44346,174,9509667,18322578
IDN,Indonesia,2021/04/24,1636792,4544,44500,154,9551930,
IDN,Indonesia,2021/04/25,1641194,4402,44594,94,9584455,18570974
IDN,Indonesia,2021/04/26,1647138,5944,44771,177,9621322,18842883
IDN,Indonesia,2021/04/27,1651794,4656,44939,168,9673217,19230446
IDN,Indonesia,2021/04/28,1657035,5241,45116,177,9714274,19561472
IDN,Indonesia,2021/04/29,1662868,5833,45334,218,9769757,19890198
IDN,Indonesia,2021/04/30,1668368,5500,45521,187,9821421,20068537
IDN,Indonesia,2021/05/01,1672880,4512,45652,131,9863143,
IDN,Indonesia,2021/05/02,1677274,4394,45796,144,9895532,20172516
IDN,Indonesia,2021/05/03,1682004,4730,45949,153,9931245,
IDN,Indonesia,2021/05/04,1686373,4369,46137,188,9982781,20701804
IDN,Indonesia,2021/05/05,1691658,5285,46349,212,10033957,
IDN,Indonesia,2021/05/06,1697305,5647,46496,147,10084079,21367754
IDN,Indonesia,2021/05/07,1703632,6327,46663,167,10130714,21666868
IDN,Indonesia,2021/05/08,1709762,6130,46842,179,10175419,
IDN,Indonesia,2021/05/09,1713684,3922,47012,170,10205668,21993299
IDN,Indonesia,2021/05/10,1718575,4891,47218,206,10237631,
IDN,Indonesia,2021/05/11,1723596,5021,47465,247,10282721,22536306
IDN,Indonesia,2021/05/12,1728204,4608,47617,152,10321361,
IDN,Indonesia,2021/05/13,1731652,3448,47716,99,10343074,22617205
IDN,Indonesia,2021/05/14,1734285,2633,47823,107,10359019,22622367
IDN,Indonesia,2021/05/15,1736670,2385,47967,144,10381538,
IDN,Indonesia,2021/05/16,1739750,3080,48093,126,10409178,22721097
IDN,Indonesia,2021/05/17,1744045,4295,48305,212,10446166,22922067
IDN,Indonesia,2021/05/18,1748230,4185,48477,172,10489670,23262139
IDN,Indonesia,2021/05/19,1753101,4871,48669,192,10542828,
IDN,Indonesia,2021/05/20,1758898,5797,48887,218,10598569,24033424
IDN,Indonesia,2021/05/21,1764644,5746,49073,186,10670344,24431758
IDN,Indonesia,2021/05/22,1769940,5296,49205,132,,
IDN,Indonesia,2021/05/23,1775220,5280,49328,123,10765788,24790758
IDN,Indonesia,2021/05/24,1781127,5907,49455,127,10820194,24826221
IDN,Indonesia,2021/05/25,1786187,5060,49627,172,10882055,25782177
IDN,Indonesia,2021/05/26,1791221,5034,49771,144,10938373,
IDN,Indonesia,2021/05/27,1797499,6278,49907,136,11000759,
IDN,Indonesia,2021/05/28,1803361,5862,50100,193,11073851,
IDN,Indonesia,2021/05/29,1809926,6565,50262,162,11145685,
IDN,Indonesia,2021/05/30,1816041,6115,50404,142,11197817,26889189
IDN,Indonesia,2021/05/31,1821703,5662,50578,174,11251308,27045507
IDN,Indonesia,2021/06/01,1826527,4824,50723,145,11302908,27308881
IDN,Indonesia,2021/06/02,1831773,5246,50908,185,11352639,27619247
IDN,Indonesia,2021/06/03,1837126,5353,51095,187,11411006,28027750
IDN,Indonesia,2021/06/04,1843612,6486,51296,201,11476213,28486710
IDN,Indonesia,2021/06/05,1850206,6594,51449,153,11532985,28702933
IDN,Indonesia,2021/06/06,1856038,5832,51612,163,11582225,28770360
IDN,Indonesia,2021/06/07,1863031,6993,51803,191,11633720,28972987
IDN,Indonesia,2021/06/08,1869325,6294,51992,189,11702904,29616507
IDN,Indonesia,2021/06/09,1877050,7725,52162,170,,30155028
IDN,Indonesia,2021/06/10,1885942,8892,52373,211,11842433,30700350
IDN,Indonesia,2021/06/11,1894025,8083,52566,193,11916618,31195606
IDN,Indonesia,2021/06/12,1901490,7465,52730,164,11979782,31603325
IDN,Indonesia,2021/06/13,1911358,9868,52879,149,12028132,31727380
IDN,Indonesia,2021/06/14,1919547,8189,53116,237,12080845,32039910
IDN,Indonesia,2021/06/15,1927708,8161,53280,164,12139998,32603744
IDN,Indonesia,2021/06/16,1937652,9944,53476,196,12182070,33264392
IDN,Indonesia,2021/06/17,1950276,12624,53753,277,12261392,33962386
IDN,Indonesia,2021/06/18,1963266,12990,54043,290,12335197,34551233
IDN,Indonesia,2021/06/19,1976172,12906,54291,248,12410802,35086248
IDN,Indonesia,2021/06/20,1989909,13737,54662,371,12471031,35283078
IDN,Indonesia,2021/06/21,2004445,14536,54956,294,12533392,35928647
IDN,Indonesia,2021/06/22,2018113,13668,55291,335,12604134,36581555
IDN,Indonesia,2021/06/23,2033421,15308,55594,303,12678525,36998897
IDN,Indonesia,2021/06/24,2053995,20574,55949,355,,37699231
IDN,Indonesia,2021/06/25,2072867,18872,56371,422,12864479,38394659
IDN,Indonesia,2021/06/26,2093962,21095,56729,358,12962753,39050655
IDN,Indonesia,2021/06/27,2115304,21342,57138,409,13042286,40315983
IDN,Indonesia,2021/06/28,2135998,20694,57561,423,13122594,40601932
IDN,Indonesia,2021/06/29,2156465,20467,58024,463,13225859,42040501
IDN,Indonesia,2021/06/30,2178272,21807,58491,467,13326172,42744641
IDN,Indonesia,2021/07/01,2203108,24836,58995,504,13424744,44160960
IDN,Indonesia,2021/07/02,2228938,25830,59534,539,13527509,44661928
IDN,Indonesia,2021/07/03,2256851,27913,60027,493,13638492,45495972
IDN,Indonesia,2021/07/04,2284084,27233,60582,555,13724784,46043309
IDN,Indonesia,2021/07/05,2313829,29745,61140,558,13817182,46338202
IDN,Indonesia,2021/07/06,2345018,31189,61868,728,13953947,47444009
IDN,Indonesia,2021/07/07,2379397,34379,62908,1040,14095904,48483610
IDN,Indonesia,2021/07/08,2417788,38391,63760,852,14231840,49483188
IDN,Indonesia,2021/07/09,2455912,38124,64631,871,14373845,50644144
IDN,Indonesia,2021/07/10,2491006,35094,65457,826,14519139,51162406
IDN,Indonesia,2021/07/11,2527203,36197,66464,1007,14647194,51278367
IDN,Indonesia,2021/07/12,2567630,40427,67355,891,14770511,51404659
IDN,Indonesia,2021/07/13,2615529,47899,68219,864,14929865,51433567
IDN,Indonesia,2021/07/14,2670046,54517,69210,991,15102724,54520987
IDN,Indonesia,2021/07/15,2726803,56757,70192,982,15288045,55819781
IDN,Indonesia,2021/07/16,2780803,54000,71397,1205,15467261,57011439
IDN,Indonesia,2021/07/17,2832755,51952,72489,1092,15655812,57486482
IDN,Indonesia,2021/07/18,2877476,44721,73582,1093,15793858,57947614
IDN,Indonesia,2021/07/19,2911733,34257,74920,1338,15921448,58495882
IDN,Indonesia,2021/07/20,2950058,38325,76200,1280,,58814584
IDN,Indonesia,2021/07/21,2983830,33772,77583,1383,,59218277
IDN,Indonesia,2021/07/22,3033339,49509,79032,1449,16381056,60484261
IDN,Indonesia,2021/07/23,3082410,49071,80598,1566,,61185996
IDN,Indonesia,2021/07/24,3127826,45416,82013,1415,,61583922
IDN,Indonesia,2021/07/25,3166505,38679,83279,1266,,62376478
IDN,Indonesia,2021/07/26,3194733,28228,84766,1487,17008799,62858198
IDN,Indonesia,2021/07/27,3239936,45203,86835,2069,,63944892
IDN,Indonesia,2021/07/28,3287727,47791,88659,1824,17374182,64838074
IDN,Indonesia,2021/07/29,3331206,43479,90552,1893,,65959164
IDN,Indonesia,2021/07/30,3372374,41168,92311,1759,,66952414
IDN,Indonesia,2021/07/31,3409658,37284,94119,1808,,67761337
IDN,Indonesia,2021/08/01,3440396,30738,95723,1604,,68151247
IDN,Indonesia,2021/08/02,3462800,22404,97291,1568,18082313,68620908
IDN,Indonesia,2021/08/03,3496700,33900,98889,1598,,69543116
IDN,Indonesia,2021/08/04,3532567,35867,100636,1747,,70471394
IDN,Indonesia,2021/08/05,3568331,35764,102375,1739,18536754,71044502
IDN,Indonesia,2021/08/06,3607863,39532,104010,1635,18685734,72282882
IDN,Indonesia,2021/08/07,3639616,31753,105598,1588,18829789,73147087
IDN,Indonesia,2021/08/08,3666031,26415,107096,1498,18932354,74275263
IDN,Indonesia,2021/08/09,3686740,20709,108571,1475,19031741,75662618
IDN,Indonesia,2021/08/10,3718821,32081,110619,2048,19177891,76933946
IDN,Indonesia,2021/08/11,3749446,30625,112198,1579,19313350,78162340
IDN,Indonesia,2021/08/12,3774155,24709,113664,1466,19449602,79054211
IDN,Indonesia,2021/08/13,3804943,30788,115096,1432,19596083,
IDN,Indonesia,2021/08/14,3833541,28598,116366,1270,,
IDN,Indonesia,2021/08/15,3854354,20813,117588,1222,,81610890
IDN,Indonesia,2021/08/16,3871738,17384,118833,1245,19890644,82907666
IDN,Indonesia,2021/08/17,3892479,20741,120013,1180,,84141599
IDN,Indonesia,2021/08/18,3908247,15768,121141,1128,20070696,84595839
IDN,Indonesia,2021/08/19,3930300,22053,122633,1492,,86414456
IDN,Indonesia,2021/08/20,3950304,20004,123981,1348,20299651,87257192
IDN,Indonesia,2021/08/21,3967048,16744,125342,1361,,88197072
IDN,Indonesia,2021/08/22,3979456,12408,126372,1030,20501173,88941175
IDN,Indonesia,2021/08/23,3989060,9604,127214,842,,89825940
IDN,Indonesia,2021/08/24,4008166,19106,128252,1038,20699341,91109808
IDN,Indonesia,2021/08/25,4026837,18671,129293,1041,,92105838
IDN,Indonesia,2021/08/26,4043736,16899,130182,889,20974752,92784183
IDN,Indonesia,2021/08/27,4056354,12618,130781,599,,94556758
IDN,Indonesia,2021/08/28,4066404,10050,131372,591,,95925079
IDN,Indonesia,2021/08/29,4073831,7427,131923,551,,96512676
LAO,Laos,2020/03/24,2,2,,,,
LAO,Laos,2020/03/25,3,1,,,,
LAO,Laos,2020/03/26,6,3,,,,
LAO,Laos,2020/03/27,6,0,,,,
LAO,Laos,2020/03/28,8,2,,,,
LAO,Laos,2020/03/29,8,0,,,,
LAO,Laos,2020/03/30,8,0,,,,
LAO,Laos,2020/03/31,9,1,,,,
LAO,Laos,2020/04/01,10,1,,,,
LAO,Laos,2020/04/02,10,0,,,,
LAO,Laos,2020/04/03,10,0,,,,
LAO,Laos,2020/04/04,10,0,,,,
LAO,Laos,2020/04/05,11,1,,,,
LAO,Laos,2020/04/06,12,1,,,,
LAO,Laos,2020/04/07,14,2,,,,
LAO,Laos,2020/04/08,15,1,,,,
LAO,Laos,2020/04/09,16,1,,,,
LAO,Laos,2020/04/10,16,0,,,,
LAO,Laos,2020/04/11,18,2,,,,
LAO,Laos,2020/04/12,19,1,,,,
LAO,Laos,2020/04/13,19,0,,,,
LAO,Laos,2020/04/14,19,0,,,,
LAO,Laos,2020/04/15,19,0,,,,
LAO,Laos,2020/04/16,19,0,,,,
LAO,Laos,2020/04/17,19,0,,,,
LAO,Laos,2020/04/18,19,0,,,,
LAO,Laos,2020/04/19,19,0,,,,
LAO,Laos,2020/04/20,19,0,,,,
LAO,Laos,2020/04/21,19,0,,,,
LAO,Laos,2020/04/22,19,0,,,,
LAO,Laos,2020/04/23,19,0,,,,
LAO,Laos,2020/04/24,19,0,,,,
LAO,Laos,2020/04/25,19,0,,,,
LAO,Laos,2020/04/26,19,0,,,,
LAO,Laos,2020/04/27,19,0,,,,
LAO,Laos,2020/04/28,19,0,,,,
LAO,Laos,2020/04/29,19,0,,,,
LAO,Laos,2020/04/30,19,0,,,,
LAO,Laos,2020/05/01,19,0,,,,
LAO,Laos,2020/05/02,19,0,,,,
LAO,Laos,2020/05/03,19,0,,,,
LAO,Laos,2020/05/04,19,0,,,,
LAO,Laos,2020/05/05,19,0,,,,
LAO,Laos,2020/05/06,19,0,,,,
LAO,Laos,2020/05/07,19,0,,,,
LAO,Laos,2020/05/08,19,0,,,,
LAO,Laos,2020/05/09,19,0,,,,
LAO,Laos,2020/05/10,19,0,,,,
LAO,Laos,2020/05/11,19,0,,,,
LAO,Laos,2020/05/12,19,0,,,,
LAO,Laos,2020/05/13,19,0,,,,
LAO,Laos,2020/05/14,19,0,,,,
LAO,Laos,2020/05/15,19,0,,,,
LAO,Laos,2020/05/16,19,0,,,,
LAO,Laos,2020/05/17,19,0,,,,
LAO,Laos,2020/05/18,19,0,,,,
LAO,Laos,2020/05/19,19,0,,,,
LAO,Laos,2020/05/20,19,0,,,,
LAO,Laos,2020/05/21,19,0,,,,
LAO,Laos,2020/05/22,19,0,,,,
LAO,Laos,2020/05/23,19,0,,,,
LAO,Laos,2020/05/24,19,0,,,,
LAO,Laos,2020/05/25,19,0,,,,
LAO,Laos,2020/05/26,19,0,,,,
LAO,Laos,2020/05/27,19,0,,,,
LAO,Laos,2020/05/28,19,0,,,,
LAO,Laos,2020/05/29,19,0,,,,
LAO,Laos,2020/05/30,19,0,,,,
LAO,Laos,2020/05/31,19,0,,,,
LAO,Laos,2020/06/01,19,0,,,,
LAO,Laos,2020/06/02,19,0,,,,
LAO,Laos,2020/06/03,19,0,,,,
LAO,Laos,2020/06/04,19,0,,,,
LAO,Laos,2020/06/05,19,0,,,,
LAO,Laos,2020/06/06,19,0,,,,
LAO,Laos,2020/06/07,19,0,,,,
LAO,Laos,2020/06/08,19,0,,,,
LAO,Laos,2020/06/09,19,0,,,,
LAO,Laos,2020/06/10,19,0,,,,
LAO,Laos,2020/06/11,19,0,,,,
LAO,Laos,2020/06/12,19,0,,,,
LAO,Laos,2020/06/13,19,0,,,,
LAO,Laos,2020/06/14,19,0,,,,
LAO,Laos,2020/06/15,19,0,,,,
LAO,Laos,2020/06/16,19,0,,,,
LAO,Laos,2020/06/17,19,0,,,,
LAO,Laos,2020/06/18,19,0,,,,
LAO,Laos,2020/06/19,19,0,,,,
LAO,Laos,2020/06/20,19,0,,,,
LAO,Laos,2020/06/21,19,0,,,,
LAO,Laos,2020/06/22,19,0,,,,
LAO,Laos,2020/06/23,19,0,,,,
LAO,Laos,2020/06/24,19,0,,,,
LAO,Laos,2020/06/25,19,0,,,,
LAO,Laos,2020/06/26,19,0,,,,
LAO,Laos,2020/06/27,19,0,,,,
LAO,Laos,2020/06/28,19,0,,,,
LAO,Laos,2020/06/29,19,0,,,,
LAO,Laos,2020/06/30,19,0,,,,
LAO,Laos,2020/07/01,19,0,,,,
LAO,Laos,2020/07/02,19,0,,,,
LAO,Laos,2020/07/03,19,0,,,,
LAO,Laos,2020/07/04,19,0,,,,
LAO,Laos,2020/07/05,19,0,,,,
LAO,Laos,2020/07/06,19,0,,,,
LAO,Laos,2020/07/07,19,0,,,,
LAO,Laos,2020/07/08,19,0,,,,
LAO,Laos,2020/07/09,19,0,,,,
LAO,Laos,2020/07/10,19,0,,,,
LAO,Laos,2020/07/11,19,0,,,,
LAO,Laos,2020/07/12,19,0,,,,
LAO,Laos,2020/07/13,19,0,,,,
LAO,Laos,2020/07/14,19,0,,,,
LAO,Laos,2020/07/15,19,0,,,,
LAO,Laos,2020/07/16,19,0,,,,
LAO,Laos,2020/07/17,19,0,,,,
LAO,Laos,2020/07/18,19,0,,,,
LAO,Laos,2020/07/19,19,0,,,,
LAO,Laos,2020/07/20,19,0,,,,
LAO,Laos,2020/07/21,19,0,,,,
LAO,Laos,2020/07/22,19,0,,,,
LAO,Laos,2020/07/23,19,0,,,,
LAO,Laos,2020/07/24,20,1,,,,
LAO,Laos,2020/07/25,20,0,,,,
LAO,Laos,2020/07/26,20,0,,,,
LAO,Laos,2020/07/27,20,0,,,,
LAO,Laos,2020/07/28,20,0,,,,
LAO,Laos,2020/07/29,20,0,,,,
LAO,Laos,2020/07/30,20,0,,,,
LAO,Laos,2020/07/31,20,0,,,,
LAO,Laos,2020/08/01,20,0,,,,
LAO,Laos,2020/08/02,20,0,,,,
LAO,Laos,2020/08/03,20,0,,,,
LAO,Laos,2020/08/04,20,0,,,,
LAO,Laos,2020/08/05,20,0,,,,
LAO,Laos,2020/08/06,20,0,,,,
LAO,Laos,2020/08/07,20,0,,,,
LAO,Laos,2020/08/08,20,0,,,,
LAO,Laos,2020/08/09,20,0,,,,
LAO,Laos,2020/08/10,20,0,,,,
LAO,Laos,2020/08/11,20,0,,,,
LAO,Laos,2020/08/12,20,0,,,,
LAO,Laos,2020/08/13,20,0,,,,
LAO,Laos,2020/08/14,22,2,,,,
LAO,Laos,2020/08/15,22,0,,,,
LAO,Laos,2020/08/16,22,0,,,,
LAO,Laos,2020/08/17,22,0,,,,
LAO,Laos,2020/08/18,22,0,,,,
LAO,Laos,2020/08/19,22,0,,,,
LAO,Laos,2020/08/20,22,0,,,,
LAO,Laos,2020/08/21,22,0,,,,
LAO,Laos,2020/08/22,22,0,,,,
LAO,Laos,2020/08/23,22,0,,,,
LAO,Laos,2020/08/24,22,0,,,,
LAO,Laos,2020/08/25,22,0,,,,
LAO,Laos,2020/08/26,22,0,,,,
LAO,Laos,2020/08/27,22,0,,,,
LAO,Laos,2020/08/28,22,0,,,,
LAO,Laos,2020/08/29,22,0,,,,
LAO,Laos,2020/08/30,22,0,,,,
LAO,Laos,2020/08/31,22,0,,,,
LAO,Laos,2020/09/01,22,0,,,,
LAO,Laos,2020/09/02,22,0,,,,
LAO,Laos,2020/09/03,22,0,,,,
LAO,Laos,2020/09/04,22,0,,,,
LAO,Laos,2020/09/05,22,0,,,,
LAO,Laos,2020/09/06,22,0,,,,
LAO,Laos,2020/09/07,22,0,,,,
LAO,Laos,2020/09/08,22,0,,,,
LAO,Laos,2020/09/09,22,0,,,,
LAO,Laos,2020/09/10,22,0,,,,
LAO,Laos,2020/09/11,23,1,,,,
LAO,Laos,2020/09/12,23,0,,,,
LAO,Laos,2020/09/13,23,0,,,,
LAO,Laos,2020/09/14,23,0,,,,
LAO,Laos,2020/09/15,23,0,,,,
LAO,Laos,2020/09/16,23,0,,,,
LAO,Laos,2020/09/17,23,0,,,,
LAO,Laos,2020/09/18,23,0,,,,
LAO,Laos,2020/09/19,23,0,,,,
LAO,Laos,2020/09/20,23,0,,,,
LAO,Laos,2020/09/21,23,0,,,,
LAO,Laos,2020/09/22,23,0,,,,
LAO,Laos,2020/09/23,23,0,,,,
LAO,Laos,2020/09/24,23,0,,,,
LAO,Laos,2020/09/25,23,0,,,,
LAO,Laos,2020/09/26,23,0,,,,
LAO,Laos,2020/09/27,23,0,,,,
LAO,Laos,2020/09/28,23,0,,,,
LAO,Laos,2020/09/29,23,0,,,,
LAO,Laos,2020/09/30,23,0,,,,
LAO,Laos,2020/10/01,23,0,,,,
LAO,Laos,2020/10/02,23,0,,,,
LAO,Laos,2020/10/03,23,0,,,,
LAO,Laos,2020/10/04,23,0,,,,
LAO,Laos,2020/10/05,23,0,,,,
LAO,Laos,2020/10/06,23,0,,,,
LAO,Laos,2020/10/07,23,0,,,,
LAO,Laos,2020/10/08,23,0,,,,
LAO,Laos,2020/10/09,23,0,,,,
LAO,Laos,2020/10/10,23,0,,,,
LAO,Laos,2020/10/11,23,0,,,,
LAO,Laos,2020/10/12,23,0,,,,
LAO,Laos,2020/10/13,23,0,,,,
LAO,Laos,2020/10/14,23,0,,,,
LAO,Laos,2020/10/15,23,0,,,,
LAO,Laos,2020/10/16,23,0,,,,
LAO,Laos,2020/10/17,23,0,,,,
LAO,Laos,2020/10/18,23,0,,,,
LAO,Laos,2020/10/19,23,0,,,,
LAO,Laos,2020/10/20,23,0,,,,
LAO,Laos,2020/10/21,24,1,,,,
LAO,Laos,2020/10/22,24,0,,,,
LAO,Laos,2020/10/23,24,0,,,,
LAO,Laos,2020/10/24,24,0,,,,
LAO,Laos,2020/10/25,24,0,,,,
LAO,Laos,2020/10/26,24,0,,,,
LAO,Laos,2020/10/27,24,0,,,,
LAO,Laos,2020/10/28,24,0,,,,
LAO,Laos,2020/10/29,24,0,,,,
LAO,Laos,2020/10/30,24,0,,,,
LAO,Laos,2020/10/31,24,0,,,,
LAO,Laos,2020/11/01,24,0,,,,
LAO,Laos,2020/11/02,24,0,,,,
LAO,Laos,2020/11/03,24,0,,,,
LAO,Laos,2020/11/04,24,0,,,,
LAO,Laos,2020/11/05,24,0,,,,
LAO,Laos,2020/11/06,24,0,,,,
